Customer ID,Frequency,Monetary,First Purchase Date,Last Purchase Date,Lifespan,Cluster
14951.0,1,311.69,2011-09-21 15:15:00,2011-09-21 15:15:00,0,0
14952.0,32,17629.35,2009-12-03 15:34:00,2011-10-11 10:33:00,676,1
14953.0,4,971.32,2010-09-30 12:16:00,2011-11-14 14:59:00,410,1
14954.0,2,462.12,2010-01-05 16:38:00,2011-11-27 14:30:00,690,1
14955.0,1,163.77,2009-12-07 11:35:00,2009-12-07 11:35:00,0,0
14956.0,1,1325.0,2010-10-14 16:40:00,2010-10-14 16:40:00,0,0
14957.0,2,261.69,2010-03-05 10:50:00,2011-03-31 17:59:00,391,1
14958.0,6,941.99,2009-12-03 16:02:00,2011-07-15 14:20:00,588,1
14959.0,4,695.42,2011-02-16 13:00:00,2011-10-06 18:23:00,232,0
14960.0,2,221.27,2011-06-21 13:38:00,2011-12-01 12:54:00,162,0
14961.0,22,16410.15,2009-12-04 11:32:00,2011-11-29 09:42:00,724,1
14962.0,4,366.91,2010-05-04 14:57:00,2011-03-14 09:42:00,313,0
14963.0,12,3123.57,2010-07-02 12:43:00,2011-11-30 12:16:00,515,1
14964.0,1,206.21,2011-04-06 14:13:00,2011-04-06 14:13:00,0,0
14965.0,2,596.09,2011-09-04 13:15:00,2011-09-04 13:20:00,0,0
14966.0,6,1064.26,2009-12-15 13:48:00,2011-11-25 12:20:00,709,1
14967.0,6,1982.6100000000001,2009-12-03 14:07:00,2011-10-21 11:06:00,686,1
14968.0,2,501.24,2010-09-07 13:28:00,2011-11-09 13:58:00,428,1
14969.0,1,906.23,2010-01-05 12:43:00,2010-01-05 12:43:00,0,0
14970.0,12,4919.35,2010-02-14 13:37:00,2011-10-02 13:44:00,595,1
14971.0,3,1097.98,2011-10-27 13:33:00,2011-11-04 17:07:00,8,0
14972.0,2,145.07,2010-11-23 16:17:00,2011-08-03 14:54:00,252,0
14973.0,3,1314.45,2011-04-28 12:22:00,2011-08-24 15:51:00,118,0
14974.0,1,89.94,2011-11-02 13:01:00,2011-11-02 13:01:00,0,0
14975.0,2,472.39,2010-10-14 14:11:00,2011-10-13 14:08:00,363,1
14976.0,7,790.86,2011-01-17 11:09:00,2011-10-13 16:37:00,269,0
14977.0,1,31.93,2009-12-14 10:37:00,2009-12-14 10:37:00,0,0
14978.0,10,3112.19,2010-04-28 10:50:00,2011-09-28 13:07:00,518,1
14979.0,1,429.66,2009-12-04 12:54:00,2009-12-04 12:54:00,0,0
14980.0,1,150.68,2009-12-02 14:09:00,2009-12-02 14:09:00,0,0
14981.0,2,372.92,2010-10-12 11:04:00,2011-04-07 13:45:00,177,0
14982.0,1,237.78,2010-05-16 15:52:00,2010-05-16 15:52:00,0,0
14983.0,1,183.20000000000002,2010-01-19 17:32:00,2010-01-19 17:32:00,0,0
14984.0,6,1260.51,2010-01-11 13:22:00,2011-11-20 14:28:00,678,1
14985.0,2,292.01,2010-12-16 19:51:00,2011-05-25 14:29:00,159,0
14986.0,2,563.1,2010-01-24 15:54:00,2010-11-28 15:25:00,307,0
14987.0,8,1550.6499999999999,2009-12-02 14:56:00,2011-11-24 09:59:00,721,1
14988.0,7,2038.65,2010-04-16 13:34:00,2011-05-12 12:05:00,390,1
14989.0,1,342.4,2010-02-16 10:40:00,2010-02-16 10:40:00,0,0
14990.0,2,304.17,2009-12-09 13:31:00,2010-04-06 13:54:00,118,0
14991.0,1,314.67,2010-10-05 13:01:00,2010-10-05 13:01:00,0,0
14992.0,1,210.5,2010-09-23 17:48:00,2010-09-23 17:48:00,0,0
14993.0,1,36.13,2010-05-25 12:47:00,2010-05-25 12:47:00,0,0
14994.0,5,946.72,2010-03-26 14:16:00,2010-11-22 12:59:00,240,0
14995.0,2,231.98000000000002,2011-03-04 13:14:00,2011-11-01 11:39:00,241,0
14996.0,2,442.28999999999996,2010-08-15 13:41:00,2010-08-15 13:44:00,0,0
14997.0,4,776.6,2010-02-22 12:11:00,2011-10-24 13:28:00,609,1
14998.0,4,753.18,2010-04-13 16:07:00,2011-06-22 17:30:00,435,1
14999.0,1,129.48000000000002,2010-04-26 10:47:00,2010-04-26 10:47:00,0,0
15000.0,1,490.52,2011-10-23 11:42:00,2011-10-23 11:42:00,0,0
15001.0,2,199.10999999999999,2010-11-10 13:31:00,2010-11-10 13:51:00,0,0
15002.0,9,4138.08,2010-01-12 11:40:00,2011-08-16 10:44:00,580,1
15003.0,6,1027.03,2010-01-26 13:04:00,2010-08-23 15:44:00,209,0
15004.0,1,1220.77,2011-07-15 14:05:00,2011-07-15 14:05:00,0,0
15005.0,56,13754.58,2009-12-01 14:19:00,2011-11-24 12:25:00,722,1
15006.0,2,757.78,2010-09-12 13:03:00,2011-10-19 15:08:00,402,1
15007.0,1,156.91,2011-07-03 16:00:00,2011-07-03 16:00:00,0,0
15008.0,2,360.0,2010-03-12 11:13:00,2010-08-16 13:09:00,157,0
15009.0,3,1259.43,2011-11-14 17:40:00,2011-11-27 13:35:00,12,0
15010.0,1,308.94,2011-11-04 12:42:00,2011-11-04 12:42:00,0,0
15011.0,2,416.6,2010-10-19 12:05:00,2010-11-09 11:10:00,20,0
15012.0,3,646.26,2010-05-12 11:49:00,2011-10-17 12:22:00,523,1
15013.0,10,1610.82,2010-01-31 12:15:00,2010-08-09 12:05:00,189,0
15014.0,2,257.67,2011-06-16 19:40:00,2011-10-27 20:07:00,133,0
15015.0,13,2354.97,2009-12-14 14:46:00,2010-07-26 13:50:00,223,0
15016.0,5,620.89,2010-06-14 13:06:00,2011-06-20 12:06:00,370,1
15017.0,1,125.58,2011-11-06 10:33:00,2011-11-06 10:33:00,0,0
15018.0,3,496.21,2010-12-07 10:47:00,2011-11-01 12:47:00,329,0
15019.0,1,252.81,2011-03-18 12:35:00,2011-03-18 12:35:00,0,0
15020.0,1,198.47,2010-11-25 13:29:00,2010-11-25 13:29:00,0,0
15021.0,12,2500.59,2010-07-29 16:35:00,2011-12-01 11:53:00,489,1
15022.0,5,1133.44,2010-01-31 16:02:00,2011-11-28 12:35:00,665,1
15023.0,20,11578.65,2010-02-03 15:45:00,2011-12-06 17:23:00,671,1
15024.0,16,3559.39,2010-10-11 16:14:00,2011-11-30 12:06:00,414,1
15025.0,2,979.79,2010-05-20 13:28:00,2011-11-06 15:20:00,535,1
15026.0,5,1048.89,2010-09-17 13:52:00,2011-09-20 13:52:00,368,1
15027.0,10,3195.6,2010-03-25 14:39:00,2011-11-09 10:16:00,593,1
15028.0,6,962.9399999999999,2010-11-10 14:32:00,2011-12-01 14:06:00,385,1
15029.0,1,365.1,2010-03-30 12:16:00,2010-03-30 12:16:00,0,0
15030.0,8,1979.91,2010-03-04 17:10:00,2011-09-29 10:50:00,573,1
15031.0,14,3102.94,2009-12-08 13:38:00,2011-12-05 14:19:00,727,1
15032.0,8,11010.05,2009-12-10 15:27:00,2011-03-28 15:03:00,472,1
15033.0,10,2557.18,2011-01-14 13:28:00,2011-12-05 12:40:00,324,1
15034.0,14,8231.2,2010-05-11 13:30:00,2011-11-24 12:11:00,561,1
15035.0,1,252.73000000000002,2011-09-11 11:08:00,2011-09-11 11:08:00,0,0
15036.0,3,429.56,2011-06-13 12:19:00,2011-09-28 15:42:00,107,0
15037.0,2,397.76,2010-11-28 12:14:00,2010-11-28 13:05:00,0,0
15038.0,9,1146.53,2010-10-10 14:35:00,2011-10-12 11:33:00,366,1
15039.0,93,39141.48,2009-12-10 11:39:00,2011-11-30 11:31:00,719,1
15040.0,1,7.49,2010-06-16 11:40:00,2010-06-16 11:40:00,0,0
15041.0,2,289.4,2010-09-21 13:16:00,2011-06-22 16:16:00,274,0
15042.0,2,315.45,2010-04-23 14:01:00,2011-05-24 16:25:00,396,1
15043.0,6,2870.3199999999997,2010-06-24 15:50:00,2011-11-08 14:26:00,501,1
15044.0,35,16024.15,2009-12-16 15:13:00,2011-11-20 13:20:00,703,1
15045.0,2,735.66,2011-03-27 11:44:00,2011-07-11 11:33:00,105,0
15046.0,25,7623.79,2010-01-14 14:29:00,2011-11-30 15:50:00,685,1
15047.0,1,343.62,2011-03-15 10:49:00,2011-03-15 10:49:00,0,0
15048.0,4,381.0,2010-12-06 12:15:00,2011-10-05 14:55:00,303,0
15049.0,1,121.17000000000002,2011-03-11 12:13:00,2011-03-11 12:13:00,0,0
15050.0,5,4087.19,2010-08-16 12:00:00,2011-11-14 16:17:00,455,1
15051.0,9,3926.91,2009-12-01 13:29:00,2011-11-16 15:38:00,715,1
15052.0,1,207.73000000000002,2011-01-24 15:52:00,2011-01-24 15:52:00,0,0
15053.0,3,693.95,2011-03-03 12:06:00,2011-12-05 12:08:00,277,0
15054.0,2,302.1,2011-10-30 14:33:00,2011-11-27 15:02:00,28,0
15055.0,3,549.12,2009-12-16 15:48:00,2010-08-22 11:06:00,248,0
15056.0,1,113.65,2010-07-07 15:58:00,2010-07-07 15:58:00,0,0
15057.0,5,3255.96,2009-12-05 15:27:00,2011-03-09 15:17:00,458,1
15058.0,16,3387.58,2010-02-24 14:07:00,2011-11-14 14:57:00,628,1
15059.0,19,3491.2,2009-12-06 12:17:00,2011-10-30 11:35:00,692,1
15060.0,4,294.25,2011-11-30 14:03:00,2011-12-01 13:47:00,0,0
15061.0,127,126389.02,2009-12-01 12:18:00,2011-12-06 12:06:00,734,2
15062.0,8,2585.62,2010-04-08 15:41:00,2011-09-29 16:51:00,539,1
15063.0,1,370.79999999999995,2011-05-10 13:25:00,2011-05-10 13:25:00,0,0
15064.0,4,1254.41,2009-12-22 16:17:00,2010-10-25 14:32:00,306,0
15065.0,5,3326.86,2010-10-25 09:13:00,2011-11-02 09:45:00,373,1
15066.0,1,893.59,2011-10-17 13:25:00,2011-10-17 13:25:00,0,0
15067.0,5,3862.88,2010-04-11 15:54:00,2011-09-22 13:20:00,528,1
15068.0,4,1174.9,2010-03-28 13:18:00,2011-10-24 14:47:00,575,1
15069.0,1,1109.53,2011-06-13 14:16:00,2011-06-13 14:16:00,0,0
15070.0,3,737.0500000000001,2009-12-15 13:49:00,2010-12-02 11:23:00,351,1
15071.0,4,1455.5600000000002,2010-05-18 12:45:00,2011-09-07 11:43:00,476,1
15072.0,1,187.52,2010-08-17 15:46:00,2010-08-17 15:46:00,0,0
15073.0,8,2788.02,2010-01-27 08:48:00,2011-11-30 10:44:00,672,1
15074.0,3,1553.13,2010-08-29 11:47:00,2011-08-26 14:45:00,362,1
15075.0,1,773.03,2011-09-23 12:27:00,2011-09-23 12:27:00,0,0
15076.0,3,1447.74,2010-07-05 14:11:00,2011-06-20 08:23:00,349,1
15077.0,2,2428.08,2009-12-09 17:10:00,2010-08-02 11:13:00,235,0
15078.0,53,17286.73,2009-12-04 12:03:00,2011-12-02 15:41:00,728,1
15079.0,11,3625.4,2009-12-08 11:22:00,2011-05-11 12:45:00,519,1
15080.0,2,546.25,2010-07-26 10:03:00,2010-10-08 11:52:00,74,0
15081.0,12,1854.57,2010-06-22 10:25:00,2011-11-17 17:08:00,513,1
15082.0,1,93.35000000000001,2010-02-09 10:23:00,2010-02-09 10:23:00,0,0
15083.0,1,88.2,2011-03-28 12:18:00,2011-03-28 12:18:00,0,0
15084.0,2,965.1999999999999,2010-03-04 10:45:00,2010-11-25 11:58:00,266,0
15085.0,1,347.54,2009-12-10 11:47:00,2009-12-10 11:47:00,0,0
15086.0,2,218.53,2010-03-24 13:56:00,2010-05-24 12:27:00,60,0
15087.0,1,306.94,2011-03-03 10:34:00,2011-03-03 10:34:00,0,0
15088.0,2,1160.07,2011-10-03 14:05:00,2011-11-18 13:14:00,45,0
15089.0,6,2420.84,2011-08-03 14:14:00,2011-11-29 16:31:00,118,0
15090.0,1,381.32,2011-02-04 14:03:00,2011-02-04 14:03:00,0,0
15091.0,3,1046.6100000000001,2010-02-03 11:46:00,2011-10-03 12:47:00,607,1
15092.0,3,776.46,2010-09-03 12:33:00,2011-05-08 14:10:00,247,0
15093.0,23,13702.380000000001,2009-12-08 12:46:00,2011-11-21 13:09:00,713,1
15094.0,2,83.0,2010-03-05 12:56:00,2010-09-02 16:55:00,181,0
15095.0,10,3141.64,2010-01-21 09:37:00,2011-08-28 12:01:00,584,1
15096.0,1,219.39000000000001,2011-10-28 10:27:00,2011-10-28 10:27:00,0,0
15097.0,3,908.35,2010-05-05 14:22:00,2011-12-05 14:03:00,578,1
15098.0,3,39916.5,2011-06-10 15:22:00,2011-06-10 15:33:00,0,0
15099.0,1,410.48,2011-09-16 13:13:00,2011-09-16 13:13:00,0,0
15100.0,7,2193.8999999999996,2010-01-07 14:33:00,2011-01-10 10:35:00,367,1
15101.0,6,1477.94,2010-04-28 15:00:00,2011-12-01 10:18:00,581,1
15102.0,2,554.67,2010-06-11 10:16:00,2010-06-27 12:16:00,16,0
15103.0,2,703.36,2011-09-14 13:54:00,2011-11-08 14:53:00,55,0
15104.0,2,993.54,2011-03-02 14:16:00,2011-05-27 12:29:00,85,0
15105.0,9,3094.91,2010-03-23 12:18:00,2011-11-21 16:54:00,608,1
15106.0,5,1422.52,2011-03-15 12:52:00,2011-11-22 09:16:00,251,0
15107.0,9,824.35,2010-09-14 10:47:00,2011-02-01 14:46:00,140,0
15108.0,4,1300.25,2011-04-26 10:54:00,2011-07-21 10:24:00,85,0
15109.0,3,983.1,2009-12-04 12:33:00,2011-04-08 09:58:00,489,1
15110.0,6,1505.8500000000001,2010-08-11 15:49:00,2011-11-16 11:16:00,461,1
15111.0,5,2442.37,2010-04-26 13:12:00,2011-11-10 16:58:00,563,1
15112.0,1,209.4,2010-04-07 14:17:00,2010-04-07 14:17:00,0,0
15113.0,3,3509.43,2011-10-16 15:27:00,2011-11-30 08:23:00,44,0
15114.0,12,3400.12,2010-10-14 16:44:00,2011-11-09 15:05:00,390,1
15115.0,2,531.85,2009-12-07 11:20:00,2011-11-21 14:59:00,714,1
15116.0,4,1352.75,2011-05-19 08:50:00,2011-11-22 12:25:00,187,0
15117.0,8,2485.97,2010-03-15 13:39:00,2011-11-25 08:12:00,619,1
15118.0,1,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,0,0
15119.0,1,266.4,2011-04-08 09:08:00,2011-04-08 09:08:00,0,0
15120.0,1,358.82,2011-07-29 09:48:00,2011-07-29 09:48:00,0,0
15121.0,2,457.72,2011-02-24 12:41:00,2011-10-20 14:51:00,238,0
15122.0,11,4487.27,2010-03-30 14:05:00,2011-08-17 16:48:00,505,1
15123.0,5,4656.17,2010-03-16 09:49:00,2011-12-02 13:12:00,626,1
15124.0,4,450.82,2010-02-26 10:49:00,2011-11-17 10:09:00,628,1
15125.0,24,17024.87,2010-03-31 13:29:00,2011-11-14 13:57:00,593,1
15126.0,2,449.49,2010-01-21 17:09:00,2010-06-21 12:31:00,150,0
15127.0,2,711.5,2010-07-08 10:07:00,2011-10-05 10:30:00,454,1
15128.0,5,1783.68,2010-10-05 16:46:00,2011-10-10 13:54:00,369,1
15129.0,23,6860.18,2010-04-08 17:15:00,2011-10-20 14:40:00,559,1
15130.0,1,330.11,2011-06-23 10:15:00,2011-06-23 10:15:00,0,0
15131.0,1,80.28,2010-11-10 12:07:00,2010-11-10 12:07:00,0,0
15132.0,5,977.9300000000001,2011-03-22 12:02:00,2011-11-21 17:10:00,244,0
15133.0,5,1806.9,2010-07-07 12:31:00,2011-08-04 10:44:00,392,1
15134.0,10,1596.29,2010-10-13 12:44:00,2011-11-25 08:55:00,407,1
15135.0,2,305.68,2010-06-01 13:33:00,2011-04-14 19:16:00,317,0
15136.0,4,1286.7,2011-09-04 16:05:00,2011-12-07 12:26:00,93,0
15137.0,2,823.4,2010-01-28 15:45:00,2010-07-07 09:41:00,159,0
15138.0,1,502.52,2010-11-11 09:16:00,2010-11-11 09:16:00,0,0
15139.0,2,178.96,2011-01-07 12:44:00,2011-04-14 11:39:00,96,0
15140.0,8,3243.69,2010-09-23 13:07:00,2011-10-18 14:07:00,390,1
15141.0,7,1388.47,2010-03-28 15:58:00,2010-09-08 11:33:00,163,0
15142.0,6,2619.92,2010-07-27 09:05:00,2011-10-24 12:51:00,454,1
15143.0,2,563.63,2010-10-03 13:58:00,2011-04-28 12:03:00,206,0
15144.0,29,12160.31,2009-12-13 11:35:00,2011-12-01 15:12:00,718,1
15145.0,4,1194.73,2011-04-05 15:20:00,2011-12-05 17:21:00,244,0
15146.0,2,1327.16,2011-02-21 13:07:00,2011-06-28 12:09:00,126,0
15147.0,1,623.5,2011-04-13 15:57:00,2011-04-13 15:57:00,0,0
15148.0,1,301.29,2011-11-29 08:21:00,2011-11-29 08:21:00,0,0
15149.0,5,1554.6100000000001,2010-02-28 11:13:00,2011-07-29 10:58:00,515,1
15150.0,13,8977.94,2010-06-14 12:01:00,2011-11-22 12:52:00,526,1
15151.0,2,2085.61,2010-07-18 12:19:00,2010-10-12 16:37:00,86,0
15152.0,14,5263.83,2010-01-07 15:15:00,2011-11-30 12:32:00,691,1
15153.0,1,329.25,2011-11-08 17:09:00,2011-11-08 17:09:00,0,0
15154.0,3,1343.72,2010-08-18 17:41:00,2011-09-25 16:05:00,402,1
15155.0,1,383.96999999999997,2010-11-21 12:59:00,2010-11-21 12:59:00,0,0
15156.0,3,961.49,2011-11-06 12:41:00,2011-12-08 18:22:00,32,0
15157.0,5,2654.11,2009-12-10 14:44:00,2011-12-06 11:28:00,725,1
15158.0,2,606.02,2010-11-03 13:46:00,2011-10-25 13:53:00,356,1
15159.0,34,22116.73,2010-10-04 09:31:00,2011-12-08 12:05:00,430,1
15160.0,4,589.27,2010-10-14 15:26:00,2010-12-17 14:15:00,63,0
15161.0,1,119.92,2010-11-16 16:08:00,2010-11-16 16:08:00,0,0
15162.0,1,312.9,2009-12-08 13:14:00,2009-12-08 13:14:00,0,0
15163.0,2,304.47,2011-05-31 15:22:00,2011-11-21 13:10:00,173,0
15164.0,9,2028.1100000000001,2010-01-18 13:34:00,2011-10-02 12:05:00,621,1
15165.0,1,487.75,2010-12-01 14:03:00,2010-12-01 14:03:00,0,0
15166.0,1,167.16,2010-08-29 12:31:00,2010-08-29 12:31:00,0,0
15167.0,5,1627.62,2010-02-04 14:13:00,2011-01-23 12:41:00,352,1
15168.0,1,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,0,0
15169.0,2,569.22,2009-12-13 11:16:00,2010-11-22 13:04:00,344,0
15170.0,1,81.15,2010-10-29 10:34:00,2010-10-29 10:34:00,0,0
15171.0,1,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,0,0
15172.0,5,1624.05,2011-04-17 11:56:00,2011-12-01 11:51:00,227,0
15173.0,7,1494.6,2010-04-01 12:26:00,2010-11-24 10:21:00,236,0
15174.0,2,481.46,2010-10-25 09:40:00,2011-01-21 09:06:00,87,0
15175.0,1,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,0,0
15176.0,1,988.0400000000001,2010-02-10 10:36:00,2010-02-10 10:36:00,0,0
15177.0,1,948.9300000000001,2010-10-10 12:48:00,2010-10-10 12:48:00,0,0
15178.0,1,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,0,0
15179.0,13,7491.92,2009-12-03 12:27:00,2011-11-21 12:53:00,718,1
15180.0,3,816.9300000000001,2010-04-29 15:27:00,2010-12-07 14:57:00,221,0
15181.0,5,1200.2,2009-12-08 19:02:00,2011-10-04 13:58:00,664,1
15182.0,11,2998.952,2010-02-21 12:03:00,2011-07-08 13:37:00,502,1
15183.0,3,639.93,2010-05-04 11:31:00,2010-06-10 10:43:00,36,0
15184.0,4,685.39,2009-12-16 12:06:00,2011-11-10 13:41:00,694,1
15185.0,1,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,0,0
15186.0,5,1403.2,2010-01-12 10:14:00,2011-11-25 14:58:00,682,1
15187.0,16,4777.18,2011-05-11 13:49:00,2011-12-08 11:56:00,210,0
15188.0,1,310.43,2009-12-14 13:30:00,2009-12-14 13:30:00,0,0
15189.0,46,17524.38,2010-07-18 13:37:00,2011-12-08 13:22:00,507,1
15190.0,1,834.4399999999999,2010-10-01 13:09:00,2010-10-01 13:09:00,0,0
15191.0,3,588.05,2010-01-20 12:35:00,2010-09-02 15:37:00,225,0
15192.0,5,1666.39,2010-01-29 10:13:00,2011-08-12 11:41:00,560,1
15193.0,1,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,0,0
15194.0,28,12021.53,2009-12-03 10:37:00,2011-12-06 15:10:00,733,1
15195.0,1,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,0,0
15196.0,2,313.7,2009-12-13 11:14:00,2010-10-03 10:50:00,293,0
15197.0,6,1877.51,2009-12-11 12:56:00,2011-11-29 10:00:00,717,1
15198.0,5,571.35,2010-01-19 10:01:00,2011-09-08 14:42:00,597,1
15199.0,10,3122.4,2010-05-13 10:14:00,2011-10-11 15:12:00,516,1
15200.0,1,549.0500000000001,2010-08-02 09:38:00,2010-08-02 09:38:00,0,0
15201.0,7,1842.95,2010-04-07 14:50:00,2011-09-13 14:53:00,524,1
15202.0,3,6001.49,2010-10-15 12:39:00,2010-10-15 13:05:00,0,0
15203.0,15,4400.18,2009-12-08 18:06:00,2011-11-14 08:16:00,705,1
15204.0,1,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,0,0
15205.0,2,653.24,2011-08-04 16:07:00,2011-09-15 19:36:00,42,0
15206.0,4,420.3,2011-03-09 08:59:00,2011-11-29 13:41:00,265,0
15207.0,3,683.92,2010-06-10 17:29:00,2010-10-19 13:29:00,130,0
15208.0,6,970.52,2010-10-12 12:17:00,2011-12-08 17:24:00,422,1
15209.0,1,178.98000000000002,2009-12-09 17:26:00,2009-12-09 17:26:00,0,0
15210.0,3,1176.19,2010-05-13 14:42:00,2011-04-28 16:11:00,350,1
15211.0,2,894.4100000000001,2010-12-09 16:08:00,2011-10-10 13:31:00,304,0
15212.0,2,208.28,2010-11-28 10:45:00,2011-04-12 13:45:00,135,0
15213.0,2,328.35,2011-01-14 11:05:00,2011-01-25 12:21:00,11,0
15214.0,8,1661.44,2011-04-11 09:46:00,2011-12-08 12:07:00,241,0
15215.0,7,2422.4300000000003,2010-04-06 11:21:00,2011-10-24 11:41:00,566,1
15216.0,2,486.09000000000003,2010-03-31 09:52:00,2011-09-13 11:41:00,531,1
15217.0,1,426.24,2010-05-25 13:51:00,2010-05-25 13:51:00,0,0
15218.0,22,11468.83,2010-01-26 11:33:00,2011-11-29 11:48:00,672,1
15219.0,2,685.45,2010-03-01 11:33:00,2011-06-16 16:57:00,472,1
15220.0,6,1778.96,2011-03-04 10:24:00,2011-10-19 12:39:00,229,0
15221.0,4,2062.2,2010-03-12 10:40:00,2010-12-08 13:08:00,271,0
15222.0,11,3550.91,2009-12-16 13:49:00,2011-01-25 08:03:00,404,1
15223.0,5,1417.95,2009-12-05 11:19:00,2011-04-28 11:31:00,509,1
15224.0,5,871.36,2010-01-15 16:14:00,2010-12-16 15:02:00,334,1
15225.0,1,409.40000000000003,2011-04-19 14:51:00,2011-04-19 14:51:00,0,0
15226.0,1,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,0,0
15227.0,9,2488.4900000000002,2010-03-16 08:23:00,2011-11-03 11:59:00,597,1
15228.0,6,5580.27,2010-07-28 10:21:00,2011-10-04 13:56:00,433,1
15229.0,1,160.5,2010-05-02 13:50:00,2010-05-02 13:50:00,0,0
15230.0,2,429.6,2011-04-13 11:04:00,2011-04-14 14:39:00,1,0
15231.0,1,250.26000000000002,2010-03-28 15:12:00,2010-03-28 15:12:00,0,0
15232.0,2,612.06,2011-07-22 12:21:00,2011-08-18 16:27:00,27,0
15233.0,1,59.400000000000006,2010-11-03 13:36:00,2010-11-03 13:36:00,0,0
15234.0,1,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,0,0
15235.0,16,2772.76,2010-11-16 12:48:00,2011-05-06 09:44:00,170,0
15236.0,1,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,0,0
15237.0,4,1412.32,2011-04-26 15:04:00,2011-12-08 09:46:00,225,0
15238.0,3,1071.99,2011-06-08 16:00:00,2011-11-10 14:28:00,154,0
15239.0,2,780.59,2011-09-22 09:53:00,2011-11-29 14:14:00,68,0
15240.0,12,4459.9800000000005,2009-12-05 14:57:00,2011-10-26 09:50:00,689,1
15241.0,11,3050.16,2010-02-23 13:59:00,2011-10-04 09:05:00,587,1
15242.0,1,302.04,2010-10-13 15:33:00,2010-10-13 15:33:00,0,0
15243.0,2,927.28,2010-09-30 17:28:00,2011-09-26 14:12:00,360,1
15244.0,3,912.08,2010-02-11 14:48:00,2011-10-05 13:19:00,600,1
15245.0,8,4610.84,2010-04-23 14:23:00,2011-07-28 18:56:00,461,1
15246.0,3,780.4,2010-06-02 11:28:00,2011-04-15 14:45:00,317,0
15247.0,3,976.06,2010-06-20 14:08:00,2011-08-09 12:52:00,414,1
15248.0,3,1893.93,2010-06-23 14:34:00,2010-10-24 13:09:00,122,0
15249.0,18,9266.0,2010-03-26 14:51:00,2011-11-08 11:45:00,591,1
15250.0,1,60.0,2010-03-09 07:35:00,2010-03-09 07:35:00,0,0
15251.0,21,20324.54,2010-01-29 12:42:00,2011-11-30 15:02:00,670,1
15252.0,5,2103.41,2010-04-07 10:24:00,2011-11-03 13:30:00,575,1
15253.0,8,2055.09,2010-05-02 11:17:00,2011-11-23 16:22:00,570,1
15254.0,3,1088.35,2010-05-28 10:08:00,2011-08-04 15:04:00,433,1
15255.0,9,3706.02,2009-12-03 09:10:00,2011-10-04 12:43:00,670,1
15256.0,2,170.4,2010-05-27 11:41:00,2011-07-14 11:47:00,413,1
15257.0,2,685.9,2010-10-21 14:03:00,2011-03-01 12:58:00,130,0
15258.0,2,623.16,2011-05-06 14:16:00,2011-06-24 12:30:00,48,0
15259.0,4,1182.3799999999999,2010-01-26 09:41:00,2010-07-15 08:47:00,169,0
15260.0,25,8767.73,2009-12-06 11:45:00,2011-08-31 13:55:00,633,1
15261.0,4,1508.0,2010-10-01 11:59:00,2011-07-27 15:20:00,299,0
15262.0,3,418.82,2010-08-08 15:55:00,2011-01-20 12:16:00,164,0
15263.0,1,156.51,2011-08-25 10:26:00,2011-08-25 10:26:00,0,0
15264.0,2,848.4,2010-06-27 13:29:00,2011-10-06 13:49:00,466,1
15265.0,4,3345.64,2009-12-01 17:08:00,2011-07-11 14:46:00,586,1
15266.0,5,852.21,2010-01-07 12:19:00,2011-01-05 13:40:00,363,1
15267.0,5,1717.36,2011-06-10 10:24:00,2011-11-17 15:59:00,160,0
15268.0,3,961.9000000000001,2010-04-13 11:27:00,2010-08-18 10:33:00,126,0
15269.0,3,1225.3600000000001,2010-11-14 12:58:00,2011-11-16 09:32:00,366,1
15270.0,21,8524.86,2009-12-17 15:02:00,2011-11-24 09:24:00,706,1
15271.0,24,4528.54,2010-08-05 14:57:00,2011-12-02 14:11:00,483,1
15272.0,6,2030.95,2010-02-14 13:39:00,2011-10-13 12:59:00,605,1
15273.0,1,228.96,2010-04-19 11:31:00,2010-04-19 11:31:00,0,0
15274.0,2,716.57,2011-11-21 14:17:00,2011-12-05 16:57:00,14,0
15275.0,1,615.14,2011-11-02 11:20:00,2011-11-02 11:20:00,0,0
15276.0,4,619.8,2010-10-01 12:24:00,2011-10-04 16:39:00,368,1
15277.0,2,476.34000000000003,2010-10-10 16:02:00,2011-10-24 10:08:00,378,1
15278.0,4,496.16,2010-02-12 14:53:00,2010-05-27 10:03:00,103,0
15279.0,5,1580.54,2010-02-02 10:15:00,2010-12-20 10:48:00,321,0
15280.0,3,397.52,2010-05-17 14:17:00,2011-06-20 17:14:00,399,1
15281.0,16,8543.57,2010-10-08 12:14:00,2011-10-12 09:10:00,368,1
15282.0,1,348.59,2010-05-18 16:27:00,2010-05-18 16:27:00,0,0
